guide_id,tag_id
10092,791
10092,2632
10092,812
10092,1312
10092,1292
10092,1293
10094,2637
10094,2365
10094,838
10094,1306
10094,2641
10094,2642
10094,805
10094,1309
10094,727
10094,237
10094,812
10094,4
10094,1312
10094,307
10094,2379
10094,1314
10127,2365
10127,805
10127,1309
10127,237
10127,812
10127,2658
10127,307
10127,2379
10129,7
10132,838
10132,1306
10132,2534
10132,2398
10132,2538
10132,788
10132,2539
10132,2399
10132,2400
10132,812
10132,2547
10133,2673
10133,2674
10133,2675
10133,2676
10133,2677
10133,2678
10133,2679
10133,7
10133,2681
10133,10
10133,216
10140,2684
10140,2685
10140,2686
10140,2687
10140,2688
10140,2689
10140,7
10140,2691
10140,2692
10140,2693
10140,2694
10140,2695
10140,2696
10140,10
10144,7
10145,2699
10145,381
10145,4
10145,2702
10145,2703
10145,2295
10145,2705
10147,2706
10147,2707
10147,2708
10147,2709
10147,2710
10147,2711
10147,381
10147,812
10147,2295
10149,2706
10149,2716
10149,2708
10149,324
10149,2317
10149,2720
10149,2295
10155,838
10155,2534
10155,2396
10155,2398
10155,2538
10155,788
10155,2540
10155,2399
10155,812
10155,4
10155,2547
10164,7
10186,7
10190,2735
10190,2736
10190,2737
10190,2738
10190,2739
10190,381
10190,4
10190,2295
10191,2735
10191,2706
10191,2708
10191,2746
10191,2747
10191,2720
10191,381
10191,2658
10191,2295
10192,2735
10192,2708
10192,2754
10192,2720
10192,381
10192,4
10192,2295
10193,2735
10193,2708
10193,2737
10193,2720
10193,2711
10193,381
10193,4
10193,2295
10194,2689
10194,2768
10194,2769
10194,576
10194,111
10196,716
10196,2773
10197,2774
10197,2775
10197,166
10197,1475
10197,2778
10199,2637
10199,2642
10199,2685
10199,2782
10199,2783
10199,2784
10199,2785
10199,7
10199,2391
10199,2788
10199,2789
10199,2790
10201,7
10203,5
10204,2793
10204,849
10204,2795
10208,7
10209,7
10211,2798
10211,2799
10211,2800
10211,2801
10211,2802
10211,2803
10211,2804
10211,2805
10211,118
10211,2053
10211,2808
10213,2809
10213,7
10213,2811
10213,10
10220,2813
10224,7
10229,7
10230,7
10235,7
10236,5
10237,7
10239,7
10269,7
10275,7
10283,2823
10283,1680
10283,2825
10283,1043
10283,2827
10283,1241
10283,2829
10283,7
10283,2831
10286,7
10289,7
10295,7
10298,7
10302,2836
10302,2837
10303,7
10303,2836
10303,2837
10304,2836
10304,2837
10305,2836
10305,2837
10306,7
10306,2836
10306,2837
10309,7
10325,7
10327,617
10327,417
10327,788
10327,2853
10327,576
10328,2855
10328,2856
10328,7
10328,2858
10328,2859
10328,2860
10328,2861
10328,1752
10328,10
10328,2864
10328,2865
10328,2866
10328,216
10328,2868
10334,86
10334,1293
10334,1822
10334,2872
10342,7
10347,7
10356,2823
10356,2876
10356,2684
10356,2878
10356,2685
10356,2783
10356,2687
10356,2827
10356,1241
10356,2884
10356,2391
10356,2886
10356,2789
10356,911
10356,2889
10356,2890
10356,10
10356,2866
10371,7
10377,7
10380,2386
10380,2896
10380,2878
10380,2685
10380,2783
10380,2785
10380,7
10380,2902
10380,2788
10380,2789
10380,2399
10380,911
10381,7
10384,2809
10384,2783
10384,2910
10384,7
10384,2912
10384,2391
10384,2788
10384,2789
10384,2399
10384,911
10384,10
10384,2919
10385,2920
10385,2921
10385,2782
10385,2910
10385,2924
10385,2884
10385,7
10385,2391
10385,2886
10385,2789
10385,2930
10385,911
10385,2932
10385,10
10385,2934
10385,2919
10399,7
10400,2937
10400,33
10400,325
10400,2940
10402,2941
10402,2942
10402,2853
10402,576
10402,2945
10420,23
10421,7
10422,7
10425,2853
10425,576
10425,307
10428,19
10431,2953
10431,2954
10431,2853
10431,576
10432,23
10432,2953
10432,2853
10432,576
10443,19
10444,19
10451,2032
10481,19
10484,2386
10484,2966
10484,2967
10484,2878
10484,2685
10484,2782
10484,2971
10484,2910
10484,7
10484,2902
10484,2975
10484,911
10484,2977
10484,2919
10486,7
10487,7
10488,7
10495,7
10514,2983
10514,2984
10514,2985
10517,19
10518,19
10519,7
10536,19
10537,19
10542,7
10543,7
10555,2993
10555,2994
10569,7
10590,7
10596,7
10597,1795
10597,2999
10601,7
10607,19
10608,19
10609,19
10633,19
10636,19
10649,19
10652,19
10653,7
10655,7
10664,3010
10664,330
10664,3012
10664,2487
10664,3014
10667,19
10668,7
10669,19
10669,3018
10669,4
10669,1390
10671,19
10675,19
10680,19
10686,7
10689,7
10708,19
10715,7
10720,7
10721,7
10729,96
10729,304
10729,1704
10729,3033
10733,3034
10733,3035
10733,417
10733,96
10733,1704
10733,3033
10734,3034
10734,3041
10734,96
10734,1704
10734,3033
10737,19
10751,7
10752,7
10753,7
10756,301
10756,96
10756,1704
10756,3033
10768,1304
10768,3054
10768,1308
10768,108
10768,1309
10768,237
10768,3059
10768,3060
10768,791
10768,307
10768,3063
10768,2379
10774,7
10775,19
10776,19
10779,7
10794,19
10795,3070
10795,817
10795,3072
10796,19
10800,7
10809,7
10816,7
10830,7
10838,7
10839,7
10841,3080
10842,3080
10842,7
10843,3080
10852,7
10871,19
10872,19
10881,7
10882,7
10883,7
10885,3090
10885,1103
10885,3092
10885,243
10900,3094
10901,3094
10908,7
10910,7
10911,3098
10911,333
10911,2775
10911,262
10911,4
10913,7
10916,1795
10916,2999
10917,1795
10917,2999
10918,1795
10918,2999
10939,3110
10939,3111
10953,7
10957,569
10958,838
10958,1306
10958,3060
10958,2399
10958,812
10958,1312
10958,1314
10959,3121
10959,3122
10959,3123
10963,7
10970,5
10972,3126
10972,324
10972,3128
10972,3129
10975,2237
10977,23
10977,3132
10977,3133
10977,3134
10977,2
10977,347
10977,3137
10977,812
10977,1312
10977,3140
10977,350
10977,3142
10978,108
10978,2409
10978,1579
10978,2827
10978,2866
10980,5
10983,3149
10983,7
10983,3151
10985,3152
10986,569
10989,3154
10992,1304
10992,838
10992,1306
10992,805
10992,1309
10992,237
10992,2902
10992,812
10992,1312
10992,1314
10997,2675
10997,3166
10997,3167
10997,3168
10997,3169
10997,7
10997,3171
10997,3172
10997,3173
10997,2694
10997,2378
10997,3176
10997,2695
10997,576
10997,2859
10997,2868
10997,3181
10999,569
11013,2967
11013,3184
11013,3185
11013,29
11013,3187
11013,7
11013,3189
11013,3190
11013,3191
11013,911
11013,3193
11013,2889
11013,3195
11013,3196
11015,3197
11015,3198
11015,3199
11015,3200
11015,3201
11015,3202
11019,224
11019,3204
11019,3205
11019,3206
11023,2782
11023,2687
11023,2910
11023,3210
11023,7
11023,2399
11023,911
11023,3214
11023,2919
11040,7
11041,131
11041,3218
11041,162
11041,3220
11045,7
11047,3222
11047,2066
11047,2281
11047,3225
11047,3226
11047,3227
11047,1584
11047,111
11048,7
11051,1652
11052,3232
11052,860
11052,4
11054,1382
11054,3236
11054,3237
11058,3238
11060,3239
11060,1161
11060,3241
11060,108
11060,3243
11060,3244
11060,3245
11060,325
11060,791
11060,3063
11060,3249
11061,3250
11061,3251
11061,838
11061,1306
11061,2383
11061,1680
11061,3256
11061,108
11061,3258
11061,3259
11061,1026
11061,3261
11061,3262
11061,3263
11061,3264
11061,3265
11061,3266
11061,812
11061,1312
11061,3269
11061,1704
11061,3271
11063,2836
11064,5
11065,2207
11066,2207
11069,2207
11070,5
11075,3278
11075,3279
11075,3280
11075,2876
11075,3282
11075,7
11075,911
11075,2790
11075,3286
11075,3287
11087,2836
11093,2199
11096,333
11096,3291
11096,3292
11096,1
11097,3294
11097,3295
11097,238
11097,862
11102,668
11102,838
11102,1306
11102,3133
11102,3134
11102,2
11102,3304
11102,3305
11102,812
11102,3307
11102,3140
11102,350
11102,1704
11102,158
11102,3312
11104,1304
11104,3314
11104,838
11104,1306
11104,507
11104,336
11104,3060
11104,812
11104,1312
11105,838
11105,1306
11105,3324
11105,262
11105,3326
11105,3327
11105,2902
11105,812
11105,1312
11106,2315
11106,3332
11106,312
11106,108
11106,2066
11106,3336
11106,3337
11106,3338
11106,3339
11106,2054
11106,3063
11106,3342
11112,1652
11129,1445
11129,3345
11129,3346
11129,3347
11148,3348
11148,2809
11148,2783
11148,2910
11148,2884
11148,7
11148,2391
11148,3355
11148,2788
11148,2789
11148,791
11148,3359
11148,3360
11148,3361
11148,2919
11150,333
11150,3364
11150,3365
11150,717
11150,3367
11150,111
11150,3369
11154,7
11156,7
11159,7
11161,7
11163,3374
11163,838
11163,1306
11163,2825
11163,3134
11163,1
11163,2
11163,142
11163,791
11163,812
11163,1312
11163,350
11163,3142
11164,838
11164,3388
11164,347
11164,162
11164,812
11164,1312
11164,3393
11164,350
11165,3395
11165,668
11165,838
11165,1306
11165,3399
11165,3400
11165,3401
11165,142
11165,791
11165,812
11165,4
11165,1704
11166,3314
11166,507
11166,336
11167,838
11167,1306
11167,166
11167,3336
11167,2687
11167,2688
11167,2053
11167,2054
11167,3418
11167,812
11167,1312
11167,3421
11167,3422
11167,3423
11167,3342
11168,2685
11168,3426
11168,3427
11168,626
11168,3429
11168,2058
11168,3431
11168,2924
11168,3433
11168,7
11168,2391
11168,2889
11168,10
11168,3361
11168,3393
11178,2365
11178,838
11178,1306
11178,3443
11178,108
11178,2409
11178,2066
11178,3447
11178,1309
11178,2902
11178,812
11178,1312
11178,307
11178,3063
11178,1314
11179,3455
11179,3456
11179,1306
11179,3458
11179,108
11179,2409
11179,805
11179,1310
11179,243
11179,2902
11179,812
11179,1312
11179,307
11179,3063
11180,3469
11180,617
11180,3471
11180,805
11180,1043
11180,3474
11180,3475
11180,3476
11180,3477
11180,2902
11180,3479
11180,1314
11184,2365
11184,838
11184,1306
11184,1308
11184,805
11184,2360
11184,1309
11184,3488
11184,1310
11184,812
11184,1312
11184,3492
11184,3493
11184,307
11184,1314
11185,7
11196,7
11209,3498
11209,3499
11213,3500
11213,2685
11213,2809
11213,3503
11213,2783
11213,7
11213,2391
11213,2886
11213,2789
11213,3509
11213,911
11213,2889
11213,2932
11213,2919
11214,23
11214,3515
11214,3516
11214,3517
11240,2315
11240,324
11240,3520
11240,108
11240,2409
11240,2066
11240,3524
11240,3525
11240,3526
11240,3063
11241,1528
11241,838
11241,1306
11241,3531
11241,2360
11241,3324
11241,262
11241,3326
11241,2902
11241,812
11241,1312
11241,3539
11243,1796
11243,3541
11243,3542
11244,3543
11244,1306
11244,108
11244,2409
11244,3134
11244,2
11244,812
11244,1312
11244,350
11244,3552
11246,23
11246,1308
11246,237
11246,3556
11248,7
11251,7
11255,3280
11255,2876
11255,3561
11255,2684
11255,3563
11255,2685
11255,3565
11255,2924
11255,7
11255,3568
11255,3569
11255,2391
11255,3571
11255,2788
11255,3573
11255,2789
11255,142
11255,791
11255,911
11255,2889
11255,2932
11255,10
11255,3361
11257,3561
11257,2878
11257,2685
11257,2809
11257,3586
11257,2910
11257,7
11257,2391
11257,2788
11257,2789
11257,911
11257,2889
11257,2890
11257,2932
11257,2919
11258,3167
11258,7
11258,2859
11258,216
11258,2868
11259,2685
11259,3603
11259,911
11259,3193
11259,3606
11259,3607
11260,3608
11260,2878
11260,2685
11260,3427
11260,626
11260,2910
11260,2924
11260,7
11260,2391
11260,2886
11260,3573
11260,2789
11260,2399
11260,3621
11260,791
11260,911
11260,2790
11260,2889
11260,2890
11260,2932
11260,3361
11260,3393
11260,350
11264,3631
11264,3632
11267,7
11268,7
11269,7
11271,7
11272,7
11277,1284
11277,1241
11277,882
11278,5
11279,3642
11280,3642
11281,5
11286,2386
11286,2876
11286,3561
11286,3648
11286,2685
11286,2809
11286,3565
11286,3427
11286,626
11286,2924
11286,3655
11286,7
11286,2391
11286,2886
11286,3571
11286,2789
11286,142
11286,791
11286,911
11286,2889
11286,512
11286,3666
11286,3361
11286,3393
11286,350
11288,2876
11288,3671
11288,2782
11288,3673
11288,2783
11288,3675
11288,2924
11288,2884
11288,7
11288,2391
11288,2788
11288,791
11288,911
11288,2889
11288,2890
11288,3361
11290,3561
11290,2878
11290,2685
11290,2783
11290,3675
11290,2910
11290,3692
11290,7
11290,2391
11290,2886
11290,3696
11290,2789
11290,911
11290,2889
11290,2932
11291,3701
11291,3431
11291,3703
11291,3704
11291,3705
11291,7
11291,111
11291,3708
11312,838
11312,1306
11312,108
11312,2409
11312,3713
11312,3714
11312,262
11312,3716
11312,2902
11312,812
11312,1312
11313,3720
11313,3721
11313,3722
11313,3723
11313,3724
11313,3725
11313,3726
11313,3133
11313,3728
11313,347
11313,162
11313,576
11313,3732
11313,3733
11313,3734
11314,838
11314,1306
11314,3737
11314,3738
11314,3739
11314,812
11314,1312
11314,350
11314,1704
11314,3744
11314,1999
11315,3746
11315,324
11315,3748
11315,3749
11315,312
11315,3751
11315,166
11315,3336
11315,1694
11315,3755
11315,2054
11315,3421
11315,2056
11315,3759
11316,1304
11316,838
11316,1306
11316,805
11316,1309
11316,237
11316,1310
11316,812
11316,1312
11316,1313
11316,1314
11317,108
11317,2360
11317,1310
11317,3774
11317,3775
11317,3539
11319,2365
11319,3778
11319,1306
11319,1308
11319,1309
11319,812
11319,1312
11319,2379
11319,1314
11323,7
11331,5
11332,23
11332,3789
11332,3790
11332,7
11332,3792
11339,1304
11339,838
11339,1306
11339,108
11339,805
11339,1309
11339,3799
11339,237
11339,3801
11339,812
11339,1312
11339,307
11342,7
11344,3806
11344,3807
11344,131
11344,3809
11344,3810
11344,3811
11344,4
11344,3813
11344,3814
11344,3815
11346,7
11354,3806
11354,131
11354,3809
11354,3820
11354,1284
11354,3822
11354,381
11354,3813
11354,304
11354,3814
11354,3815
11354,3828
11356,3829
11356,3830
11356,3831
11356,3832
11356,3833
11356,3834
11366,3835
11366,3836
11370,2066
11370,1284
11378,5
11380,3840
11380,3054
11380,3842
11380,3843
11380,1308
11380,108
11380,2409
11380,1309
11380,3848
11380,3063
11380,1314
11381,2365
11381,838
11381,1306
11381,108
11381,2409
11381,1043
11381,1309
11381,1310
11381,381
11381,3860
11381,3861
11381,3862
11381,1312
11381,307
11381,3063
11381,1314
11382,5
11383,7
11386,19
11386,7
11387,7
11392,23
11392,3873
11392,838
11392,1306
11392,108
11392,812
11392,1312
11392,3879
11404,23
11404,3873
11404,838
11404,3883
11404,3884
11404,3885
11404,812
11404,1312
11404,218
11410,7
11423,7
11428,7
11436,7
11439,7
11440,7
11441,7
11445,7
11455,7
11465,19
11469,7
11476,7
11478,7
11482,7
11489,3903
11489,3904
11489,3905
11489,2685
11489,1579
11489,7
11489,2399
11489,3910
11489,3911
11489,3912
11489,911
11489,2889
11489,553
11491,7
11495,7
11507,19
11520,7
11525,7
11547,7
11562,7
11580,7
11581,7
11617,19
11626,19
11627,3561
11627,3671
11627,3929
11627,2685
11627,3931
11627,2785
11627,7
11627,2391
11627,2886
11627,3910
11627,2977
11627,307
11627,2932
11627,10
11627,3361
11627,3607
11631,3943
11631,262
11631,381
11631,3946
11643,5
11653,3948
11653,849
11653,3950
11653,3951
11653,3952
11669,5
11677,7
11678,7
11682,3956
11682,256
11708,7
11711,7
11712,7
11715,7
11717,7
11724,19
11731,19
11748,3965
11748,417
11752,7
11758,7
11761,7
11762,19
11766,7
11776,7
11777,7
11780,7
11782,3094
11783,7
11785,3094
11789,23
11789,1304
11789,3980
11789,838
11789,1306
11789,1308
11789,108
11789,2409
11789,805
11789,3987
11789,1309
11789,237
11789,3059
11789,243
11789,812
11789,1312
11789,1314
11805,7
11815,23
11815,3997
11815,838
11815,1306
11815,4000
11815,3884
11815,4002
11815,4003
11815,4004
11815,1312
11817,7
11822,7
11823,7
11835,7
11849,7
11863,7
11877,7
11885,7
11891,7
11894,7
11898,7
11900,7
11922,7
11939,7
11941,23
11941,4021
11941,4022
11941,7
11941,4024
11942,7
11945,7
11950,7
11953,7
11955,7
11971,7
11975,5
11987,19
12005,7
12009,19
12017,7
12019,7
12028,576
12032,7
12049,7
12056,7
12071,7
12073,7
12079,7
12085,7
12088,7
12097,7
12105,7
12107,7
12108,1304
12108,838
12108,1306
12108,1308
12108,108
12108,1309
12108,2902
12108,812
12108,1312
12108,3063
12108,1314
12113,7
12114,7
12128,7
12130,7
12131,19
12131,7
12133,19
12148,3280
12148,2876
12148,4069
12148,2685
12148,4071
12148,2783
12148,4073
12148,2687
12148,2924
12148,7
12148,2391
12148,2788
12148,2789
12148,911
12148,2889
12148,2890
12148,2932
12148,3361
12148,2919
12149,7
12153,7
12170,7
12186,7
12192,7
12203,19
12230,7
12242,7
12260,7
12270,7
12272,7
12281,4097
12281,4098
12281,1390
12291,7
12300,19
12313,4021
12313,4022
12313,237
12313,307
12313,4024
12321,7
12324,7
12331,7
12337,7
12340,7
12347,19
12348,7
12357,7
12358,7
12367,7
12382,5
12390,7
12400,7
12437,7
12458,7
12460,1304
12460,1308
12460,805
12460,1309
12460,4126
12460,4127
12460,1310
12460,4129
12460,812
12460,1312
12460,1313
12460,1314
12465,19
12466,7
12472,19
12477,7
12483,19
12486,7
12495,7
12496,7
12497,7
12502,7
12533,7
12537,7
12540,7
12545,7
12548,7
12551,4149
12551,2942
12552,7
12559,7
12585,7
12590,7
12596,7
12626,7
12629,7
12665,7
12668,7
12678,7
12680,7
12683,7
12687,5
12715,7
12721,7
12731,7
12732,7
12757,1283
12757,307
12759,7
12768,108
12768,2409
12768,1696
12768,883
12768,2902
12768,812
12768,4
12768,3063
12769,1304
12769,838
12769,1306
12769,2641
12769,108
12769,4184
12769,791
12769,812
12769,1312
12769,3063
12775,7
12781,4190
12781,1492
12781,142
12782,7
12801,7
12811,7
12826,7
12847,23
12847,3873
12847,1680
12847,4200
12847,4201
12847,4202
12847,812
12847,218
12850,417
12850,838
12850,1306
12850,2902
12850,812
12850,1312
12850,124
12852,4212
12852,3262
12852,1206
12852,3269
12852,4216
12852,2865
12852,1390
12857,4219
12857,4220
12857,4221
12857,4222
12857,4223
12857,4224
12857,4225
12857,4226
12857,4227
12857,4228
12857,4229
12867,7
12869,7
12876,617
12876,3471
12876,4234
12876,4235
12876,4236
12877,838
12877,1306
12877,108
12877,2066
12877,3263
12877,3266
12877,1206
12877,4244
12877,812
12877,4
12877,3063
12877,124
12881,1304
12881,838
12881,1203
12881,4252
12881,4253
12881,4254
12881,1206
12881,2399
12881,812
12890,7
12909,7
12912,7
12913,7
12915,7
12927,625
12927,324
12927,4265
12951,7
12971,7
12972,7
12976,7
12983,4270
12983,838
12983,1306
12983,3563
12983,4274
12983,4275
12983,812
12983,2622
12983,350
12983,3142
12984,1304
12984,4281
12984,262
12984,3326
12984,2902
12985,1178
12985,668
12985,838
12985,3399
12985,4289
12985,4290
12985,4291
12985,3738
12985,4293
12985,4294
12985,812
12985,4296
12985,4297
12985,1704
12985,1684
12986,838
12986,1306
12986,4302
12986,108
12986,1523
12986,1696
12986,883
12986,301
12986,812
12986,4
12986,3063
12988,838
12988,4281
12988,3324
12988,262
12988,2902
12988,812
12990,7
12991,4318
12991,4319
12992,7
12993,4321
12993,4322
13001,23
13001,3873
13001,4325
13001,4326
13001,4327
13001,3885
13001,4003
13001,920
13001,812
13013,7
13016,838
13016,4334
13016,4335
13016,3134
13016,2
13016,812
13016,4
13016,3140
13016,1470
13016,350
13024,2687
13024,911
13025,3041
13025,108
13025,2066
13025,4234
13026,23
13026,3873
13026,838
13026,1306
13026,4353
13026,4000
13026,3885
13026,4356
13026,812
13026,1312
13027,838
13027,1306
13027,108
13027,2066
13027,2396
13027,3134
13027,2
13027,812
13027,1312
13027,1470
13027,350
13027,4370
13029,4371
13029,3133
13029,347
13029,162
13029,3393
13029,350
13030,4377
13030,4378
13030,4379
13030,3738
13030,4381
13030,4382
13030,4383
13030,4384
13030,1704
13031,114
13031,838
13031,108
13031,1696
13031,4390
13031,883
13031,301
13031,812
13031,4
13031,3063
13040,4396
13040,4397
13040,4398
13040,7
13040,3346
13046,4401
13046,3471
13046,838
13046,4235
13046,4405
13046,791
13046,812
13047,3262
13047,1206
13047,4410
13047,4411
13047,1067
13047,4413
13047,4414
13049,114
13049,1523
13049,4417
13049,4418
13049,883
13049,2632
13049,4421
13049,1312
13050,1304
13050,838
13050,1306
13050,4426
13050,108
13050,1309
13050,2902
13050,812
13050,1312
13050,1313
13050,3063
13050,1314
13052,4435
13053,4436
13053,4437
13053,4438
13053,2865
13053,1390
13054,4441
13055,4442
13055,4443
13056,4441
13057,4441
13063,4446
13063,4447
13063,844
13063,7
13064,1309
13064,4451
13064,576
13064,4453
13064,4454
13064,4455
13072,3561
13072,2782
13072,2809
13072,3427
13072,3169
13072,4461
13072,2924
13072,7
13072,2391
13072,2886
13072,2788
13072,2789
13072,4468
13072,791
13072,911
13072,2889
13072,512
13072,2890
13072,2932
13072,10
13072,3666
13072,3393
13072,2919
13073,23
13073,3873
13073,838
13073,4482
13073,4326
13073,3884
13073,3885
13073,812
13074,4487
13074,4488
13074,4489
13075,4487
13075,4488
13075,4489
13076,4487
13076,4488
13076,4489
13077,4487
13077,4488
13077,4489
13078,2876
13078,2685
13078,2809
13078,2783
13078,2884
13078,3185
13078,7
13078,2391
13078,4507
13078,2788
13078,911
13078,2890
13078,10
13080,617
13080,3471
13080,4234
13080,4235
13082,838
13082,1306
13082,4518
13082,4519
13082,4520
13082,812
13082,1312
13082,2865
13082,1390
13082,3063
13083,838
13083,4527
13083,4528
13083,3774
13083,812
13084,1206
13084,4532
13084,4533
13084,4534
13084,4410
13084,2865
13084,4321
13085,4538
13085,1304
13085,838
13085,1306
13085,1307
13085,1308
13085,805
13085,4545
13085,1309
13085,237
13085,2902
13085,812
13085,4
13085,1312
13085,307
13085,820
13085,2379
13085,1314
13086,1178
13086,838
13086,4379
13086,3738
13086,4560
13086,791
13086,812
13086,1684
13089,291
13089,838
13089,1306
13089,4567
13089,643
13089,633
13089,4
13089,1312
13090,4572
13090,4573
13090,4574
13090,347
13090,4576
13090,812
13090,4
13090,4579
13090,4580
13090,3732
13090,350
13092,838
13092,3883
13092,3520
13092,312
13092,166
13092,4588
13092,4589
13092,2054
13092,812
13092,2658
13092,2056
13092,4594
13092,3423
13092,3342
13097,2709
13097,375
13097,3041
13097,4600
13097,4601
13100,505
13100,3314
13100,838
13100,1306
13100,4606
13100,336
13100,4608
13100,256
13100,812
13100,4
13104,7
13104,10
13112,1178
13112,1304
13112,417
13112,838
13112,1306
13112,4619
13112,4620
13112,1308
13112,108
13112,805
13112,4437
13112,4625
13112,1309
13112,3262
13112,4628
13112,4629
13112,4630
13112,812
13112,1312
13112,1390
13112,3063
13112,1314
13112,2105
13131,7
13136,4638
13136,4639
13136,4640
13136,111
13150,4642
13150,4643
13150,4644
13150,4645
13150,4646
13152,4647
13152,4648
13152,4649
13152,4650
13157,4651
13157,1390
13157,4653
13157,4654
13158,2452
13158,4656
13158,4657
13158,4658
13162,4659
13162,4660
13162,4661
13162,4662
13162,4663
13162,4664
13162,4665
13162,4666
13162,4667
13162,4668
13162,4669
13162,4670
13162,4671
13162,4672
13162,4673
13164,4674
13164,4675
13164,4676
13164,4677
13164,4678
13164,4679
13164,4680
13164,4681
13164,4682
13164,4683
13164,4684
13164,4685
13165,4686
13165,4687
13165,4688
13165,4689
13165,4690
13165,1181
13165,4692
13165,3244
13165,4694
13165,4695
13165,1726
13165,4697
13166,7
13167,4686
13167,4700
13167,4687
13167,4688
13167,4703
13167,4690
13167,4705
13167,1181
13167,4707
13167,3244
13167,4709
13167,4710
13167,4670
13167,4712
13169,4713
13169,4714
13169,4715
13169,4716
13170,4717
13170,99
13170,4719
13170,4720
13171,4721
13171,1181
13171,4714
13171,4715
13176,838
13176,1306
13176,4727
13176,812
13176,1312
13176,4730
13176,4413
13177,838
13177,108
13177,1696
13177,4418
13177,883
13177,301
13177,812
13177,3063
13178,4740
13178,838
13178,1306
13178,4625
13178,4628
13178,4630
13178,812
13178,1312
13179,417
13179,1044
13188,2020
13188,4686
13188,2021
13188,4753
13188,4687
13188,4688
13188,4756
13188,2025
13188,573
13188,4759
13188,4760
13188,4761
13188,4762
13188,4763
13188,4764
13188,1761
13188,4766
13188,4767
13188,4768
13188,4690
13188,1181
13188,4692
13188,4772
13188,3244
13191,4774
13191,4775
13191,4776
13191,2396
13191,4778
13191,2
13191,812
13191,4
13191,3140
13191,110
13191,350
13191,4785
13192,1688
13192,4787
13192,4379
13192,3738
13192,4790
13192,4297
13192,1704
13192,1684
13193,291
13193,643
13193,4527
13193,4797
13205,19
13208,2315
13208,312
13208,2318
13208,2687
13208,2054
13208,504
13208,3421
13209,4806
13209,312
13209,4808
13209,4809
13209,4810
13209,4811
13209,4812
13209,4813
13209,4814
13209,504
13209,812
13209,4817
13209,350
13211,838
13211,1306
13211,3987
13211,3324
13211,262
13211,3326
13211,2902
13211,812
13211,1312
13214,417
13214,4219
13214,4221
13214,4227
13214,4832
13218,7
13228,7
13243,7
13244,7
13252,4703
13252,4690
13252,1181
13252,4692
13252,3244
13252,4842
13252,4843
13252,4844
13252,4845
13252,4846
13252,4847
13252,4848
13253,19
13289,3094
13296,19
13298,417
13298,4853
13298,4854
13298,4855
13298,4856
13298,3324
13298,3714
13298,262
13298,4860
13298,4861
13298,4862
13298,4863
13300,805
13300,4865
13300,86
13308,4867
13318,4868
13318,4869
13318,4870
13318,4871
13318,4872
13318,4873
13318,4874
13318,4703
13318,4689
13318,4877
13318,1181
13318,4692
13318,4880
13318,4881
13318,4844
13318,4883
13318,4884
13325,7
13330,7
13340,7
13362,7
13366,7
13372,301
13372,4891
13372,812
13372,4893
13372,4894
13387,7
13415,7
13428,7
13431,4898
13431,4899
13431,1450
13431,3167
13431,3168
13431,3266
13431,4904
13431,2860
13431,4906
13431,4907
13431,4908
13431,4909
13431,4910
13431,2868
13445,7
13453,19
13463,7
13468,4915
13468,4916
13468,3133
13468,4918
13468,162
13468,4579
13468,4580
13468,3732
13469,4923
13469,505
13469,1306
13469,507
13469,2540
13469,1989
13469,812
13469,1312
13471,838
13471,4379
13471,3737
13471,4291
13471,3738
13471,812
13471,4790
13473,838
13473,108
13473,1523
13473,1696
13473,883
13473,812
13473,3063
13474,2315
13474,4946
13474,312
13474,2318
13474,2687
13474,4950
13474,4809
13474,4810
13474,4811
13474,4812
13474,2054
13474,2055
13474,504
13474,2447
13474,3421
13474,2056
13474,3759
13474,4962
13479,7
13480,7
13483,7
13486,7
13491,7
13497,7
13507,643
13507,4970
13507,4891
13507,812
13507,4893
13507,4894
13508,7
13516,4976
13516,4977
13516,111
13520,7
13523,7
13526,19
13534,4982
13534,4983
13534,2486
13542,7
13544,7
13547,7
13581,291
13581,4989
13581,3193
13581,4797
13581,4992
13581,4993
13582,4994
13582,4995
13582,4996
13582,838
13582,3531
13582,2
13582,812
13582,3140
13584,7
13585,7
13603,7
13607,7
13617,7
13619,5007
13619,4687
13619,4688
13619,4690
13619,1181
13619,4692
13619,3244
13619,5014
13619,5015
13619,5016
13619,5017
13619,5018
13619,5019
13626,7
13643,7
13645,7
13646,7
13649,7
13651,7
13652,7
13653,7
13661,7
13676,1492
13676,1528
13676,4891
13676,812
13676,4893
13676,4894
13681,7
13685,7
13701,3531
13701,5038
13701,4629
13701,2105
13713,7
13725,1175
13725,5043
13725,617
13725,5045
13726,880
13726,883
13726,301
13727,7
13728,1308
13728,5051
13728,237
13728,5053
13728,1451
13728,5055
13731,5056
13731,5057
13739,7
13774,7
13802,19
13846,7
13877,7
13891,7
13942,3561
13942,2782
13942,2809
13942,2783
13942,2687
13942,2910
13942,2924
13942,2884
13942,2391
13942,2886
13942,2789
13942,791
13942,911
13942,2932
13942,10
13942,5079
13942,2919
13970,7
13975,7
13981,7
13997,1178
13997,5085
13997,5038
13997,2485
13997,5088
13997,5089
13997,2483
13997,5091
13997,5092
13997,5093
13997,301
13997,5095
13997,5096
13997,5097
13997,5098
13997,5099
13997,2105
13997,5101
13997,5102
13999,5103
13999,5104
14014,7
14017,7
14020,7
14043,4441
14045,7
